LEA Record ID,Person Number,Date of Stop,Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Information Based Stop,Type Of Stop,Officer Type of Assignment,Location,City,Is Location a K12 Public School,If K12 School Is Stop of a Student,School Name,Education Code Section,Education Code Subdivision,Race Perceived Prior To Stop,Perceived Race or Ethnicity,Perceived Gender,Perceived Gender Nonconforming,Is LGBT,Perceived Age,Person had Limited or No English Fluency,Perceived or Known Disability,City of Residence,Reason for Stop,Reason for Stop Narrative,Traffic Violation Type,Traffic Violation Offense Codes,Suspicion Offense Code,Suspicion SubType,Actions Taken,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Contraband or Evidence,Other Contraband Desc,Warning Offense Codes,Citation Offense Codes,Result of Stop,In field cite and release Offense Codes,Custodial arrest Offense Codes,LAT,LONG
BPD000022470,1,12/05/2020,22:42,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of 6th St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,20,false,None,BERKELEY,Traffic Violation,Vehicle failed to come to a complete stop at 4th Street and Hearst Street,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,1|5|18,Condition of parole/probation/PRCS/mandatory supervision,,,,None,,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I) | VC 14601(A) DRIV:SUSP/ETC LIC:RECKLES (M),,Warning (verbal or written),,,37.86843266,-122.2978686
BPD000022474,1,12/05/2020,23:21,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",1700 block of Solano Ave,Berkeley,false,,,,,false,Middle Eastern/South Asian,Female,false,false,28,false,None,BERKELEY,Traffic Violation,Speeding 50 mph,Moving Violation,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,,24,,,,,None,,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,Warning (verbal or written),,,37.89130562,-122.280204
BPD000022475,1,12/05/2020,23:04,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",2100 block of Durant Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,40,false,None,SANTA ROSA,Traffic Violation,Registration violation,Equipment Violation,VC 4000(A) NO REG:VEH/TRAILER/ETC (I),,,1|18|20,Condition of parole/probation/PRCS/mandatory supervision,,,,None,,VC 4000(A) NO REG:VEH/TRAILER/ETC (I),,Warning (verbal or written),,,37.86675623,-122.2669954
BPD000022501,1,12/05/2020,21:16,40,false,,Vehicle,"Patrol, traffic enforcement, field operations",1200 block of San Pablo Ave,Albany,false,,,,,true,Black/African American,Male,false,false,50,false,None,BERKELEY,Parole/probation/PRCS/mandatory supervision,Non-probation or driving away from a high drug use/sales area. Probation compliance check.,,,,,1|4|18|19|17,Consent given|Condition of parole/probation/PRCS/mandatory supervision,Probation/consent search yielded 0.75 g of meth and feta mean in a wallet.,,,Drugs/narcotics,,,,In-field cite and release,HS 11377(A) POSSESS CNTL SUB (M),,37.88215447,-122.2966035
BPD000022463,1,12/05/2020,20:28,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",W Frontage Rd,Berkeley,false,,,,,false,Black/African American,Male,false,false,30,false,None,OAKLAND,Traffic Violation,NO PLATES,Equipment Violation,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,,4|18|20,Condition of parole/probation/PRCS/mandatory supervision,,,,Drugs/narcotics,,,,No action,,,37.86734564,-122.304859
BPD000022473,1,12/05/2020,23:07,5,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of 6th St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,30,false,None,BERKELEY,Traffic Violation,Vehicle failed to stop at the intersection of 4th Street and Hearst Street,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,Warning (verbal or written),,,37.8682174,-122.2977693
BPD000022471,1,12/05/2020,22:32,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",2300 block of Ward St,Berkeley,false,,,,,false,Black/African American,Male,false,false,35,false,None,OAKLAND,Traffic Violation,No rear License plate,Equipment Violation,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,,1|6|17|18|19|20,Consent given|Condition of parole/probation/PRCS/mandatory supervision,Probation search,,,None,,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,Warning (verbal or written),,,37.86036394,-122.2598541
BPD000022466,1,12/05/2020,22:02,7,false,,Vehicle,"Patrol, traffic enforcement, field operations",1100 block of University Ave,Berkeley,false,,,,,false,White,Male,false,false,25,false,None,BERKELEY,Traffic Violation,NO PLATES,Equipment Violation,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,,6,,,,,None,,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,Warning (verbal or written),,,37.86937663,-122.2902937
BPD000022503,1,12/05/2020,20:50,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",2100 block of Martin Luther King Jr Way,Berkeley,false,,,,,false,Asian,Male,false,false,40,false,None,BERKELEY,Traffic Violation,Vehicle speeding.,Moving Violation,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,,24,,,,,None,,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,Warning (verbal or written),,,37.86978307,-122.2734005
BPD000022502,1,12/05/2020,21:10,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",1700 block of Addison St,Berkeley,false,,,,,false,Black/African American,Male,false,false,25,false,None,BERKELEY,Traffic Violation,Vehicle exhaust was too loud.,Equipment Violation,VC 27151 ILL MOD EXHAUST SYS:NOISE (I),,,24,,,,,None,,VC 27153 EXCESSIVE EXHAUST VIOL (I),,Warning (verbal or written),,,37.87032528,-122.2761164
BPD000022449,1,12/05/2020,04:14,4,false,,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of Martin Luther King Jr Way,Berkeley,false,,,,,false,Black/African American,Male,false,false,30,false,None,FOSTER CITY,Traffic Violation,NO PLATES,Equipment Violation,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,,6,,,,,None,,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,Warning (verbal or written),,,37.85584059,-122.2712117
BPD000022504,1,12/05/2020,01:38,40,false,,Pedestrian,"Patrol, traffic enforcement, field operations",1100 block of 8th St,Berkeley,false,,,,,true,White,Male,false,false,40,false,None,BERKELEY,Parole/probation/PRCS/mandatory supervision,Known felon with an outstanding warrant,,,,,5,,,,,None,,,,Custodial arrest pursuant to outstanding warrant,,,37.88165599,-122.2998364
BPD000022469,1,12/05/2020,21:28,45,false,,Vehicle,"Patrol, traffic enforcement, field operations",3100 block of Adeline St,Berkeley,false,,,,,false,Black/African American,Male,false,false,25,false,None,BERKELEY,Traffic Violation,Speeding,Moving Violation,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,,1|3,,,,,None,,,VC 22350 UNSAFE SPEED:PREVAIL COND (I),Citation for infraction,,,37.85073994,-122.2706592
BPD000022456,1,12/05/2020,16:58,80,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2900 block of Florence St,Berkeley,false,,,,,false,White,Male,false,false,30,false,None,FORESTVILLE,Reasonable suspicion,Rifle seen in vehicle where suspect was unloading items from.,,,PC 25400(A)(1) CCW IN VEHICLE (F),Other reasonable suspicion of a crime,5|18|20,Officer safety/safety of others|Suspected weapons|Evidence of crime,Probable cause search/officer safety,,,None,,,,No action,,,37.8568142,-122.2581006
BPD000022456,2,12/05/2020,16:58,80,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2900 block of Florence St,Berkeley,false,,,,,false,White,Male,false,false,60,false,None,FORESTVILLE,Reasonable suspicion,Rifle seen in vehicle where subject was unloading items out of.,,,PC 25400(A)(1) CCW IN VEHICLE (M),Other reasonable suspicion of a crime,5|18,Officer safety/safety of others|Suspected weapons|Evidence of crime,Probable cause/officer safety,,,None,,,,No action,,,37.8568142,-122.2581006
BPD000022451,1,12/05/2020,10:36,40,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2000 block of San Pablo Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,60,false,None,BERKELEY,Reasonable suspicion,Call of two people fighting,,,PC 242 BATTERY (M),Matched suspect description,4,,,,,None,,PC 242 BATTERY (M),,Warning (verbal or written),,,37.86826418,-122.2915955
BPD000022452,1,12/05/2020,10:36,40,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2000 block of San Pablo Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,242 suspect,,,PC 242 BATTERY (M),Matched suspect description|Witness or victim ID of suspect at the scene,4|5,,,,,Weapon(s) other than a firearm,,PC 242 BATTERY (M),,Warning (verbal or written),,,37.86825869,-122.2915961
BPD000022457,1,12/05/2020,17:48,5,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2500 block of Telegraph Ave,Berkeley,false,,,,,true,White,Male,false,false,60,false,None,BERKELEY,Reasonable suspicion,Subj was bleeding from multiple injuries to his head. Subj appeared to be altered and was non-communicative.,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,5,,,,,Drug paraphernalia,,,,Noncriminal transport or caretaking transport (including transport by officer / ambulance or other agency),,,37.86503356,-122.2585806
BPD000022459,2,12/05/2020,18:19,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",1800 block of Allston Way,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,true,25,false,None,BERKELEY,Reasonable suspicion,I witnessed two people exchanging punches near a vehicle.,,,PC 242 BATTERY (M),Officer witnessed commission of a crime,24,,,,,None,,,,No action,,,37.86868191,-122.2735064
BPD000022460,1,12/05/2020,18:23,20,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2200 block of 3rd St,Berkeley,false,,,,,true,Asian,Male,false,false,25,false,None,BERKELEY,Reasonable suspicion,Subject was seen standing near a fire of an encampment,,,PC 451 MAL SET/ETC FIRE PROP/ETC (F),Other reasonable suspicion of a crime,5|18,Condition of parole/probation/PRCS/mandatory supervision,,,,Drug paraphernalia,,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),,Warning (verbal or written),,,37.86498735,-122.3000567
BPD000022458,1,12/05/2020,15:15,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1800 block of Solano Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,50,false,None,BERKELEY,Reasonable suspicion,Second call for service same subject,,,PC 602 TRESPASSING (M),Officer witnessed commission of a crime|Matched suspect description,24,,,,,None,,,PC 602 TRESPASSING (M),Citation for infraction,,,37.890664,-122.27837
BPD000022459,1,12/05/2020,18:19,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",1800 block of Allston Way,Berkeley,false,,,,,false,Hispanic/Latino,Female,false,false,25,false,None,SACRAMENTO,Reasonable suspicion,I witnessed two people exchanging punches near a vehicle. Appeared to be a fight occurring.,,,PC 242 BATTERY (M),Officer witnessed commission of a crime,24,,,,,None,,,,No action,,,37.86868191,-122.2735064
BPD000022450,2,12/05/2020,07:25,20,true,,Vehicle,"Patrol, traffic enforcement, field operations",3000 block of Martin Luther King Jr Way,Berkeley,false,,,,,true,Black/African American,Male,false,false,60,false,None,BERKELEY,Reasonable suspicion,"RP reporter 417 with bma driver of black Saturn vehicle. Located involved party, search vehicle  via consent with negative results for contraband",,,PC 417.3 EXH F/ARM PRES VEH OCCUPT (F),Matched suspect description,1|17,,,,,None,,,,Field interview card completed,,,37.8536197,-122.2709551
BPD000022453,2,12/05/2020,13:37,15,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2100 block of San Pablo Ave,Berkeley,false,,,,,true,Middle Eastern/South Asian,Female,false,false,41,false,None,Unknown,Reasonable suspicion,Argument between boyfriend and girlfriend,,,PC 415(1) FIGHT IN PUBLIC PLACE (M),Matched suspect description,4,,,,,None,,PC 415(1) FIGHT IN PUBLIC PLACE (M),,Warning (verbal or written),,,37.8665865,-122.2914209
BPD000022445,1,12/05/2020,23:13,60,false,,Pedestrian,"Patrol, traffic enforcement, field operations",University Ave & West Frontage Rd,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,55,false,None,BERKELEY,Reasonable suspicion,Spotted stolen vehicle. Suspect kept dog inside vehicle and went to retrieve dog from vehicle,,,VC 10851(A) TAKE VEH W/O OWNER CONSNT (M),Officer witnessed commission of a crime,4|5|18,Officer safety/safety of others| Incident to arrest,Incident to arrest,,,Drugs/narcotics|Alcohol|Drug paraphernalia,,,,Custodial arrest without warrant,,VC 10851(A) TAKE VEH W/O OWNER CONSNT (M),37.86634216,-122.3058171
BPD000022455,1,12/05/2020,10:20,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1400 block of Milvia Street,Berkeley,false,,,,,false,White,Female,false,false,40,false,None,OAKLAND,Reasonable suspicion,Victim identified suspect at the scene reporting that she hit him in the head with a frying pan.,,,PC 187(A) MURDER:FIRST DEGREE (F),Witness or victim ID of suspect at the scene,5,,,,,Weapon(s) other than a firearm,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.88085353,-122.2717218
BPD000022454,1,12/05/2020,14:36,2,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1800 block of Solano Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,50,false,None,BERKELEY,Reasonable suspicion,Second day in a row subject trespassing on private property,,,PC 602 TRESPASSING (M),Officer witnessed commission of a crime|Matched suspect description,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.89075838,-122.2783998
BPD000022446,1,12/05/2020,01:01,30,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Acton St,Berkeley,false,,,,,false,White,Male,false,false,50,false,None,SAN PABLO,Traffic Violation,See violation code,Moving Violation,VC 23123.5(A) NO HND HLD DEVICE W/DRIVE (I),,,1|5|18|22,Condition of parole/probation/PRCS/mandatory supervision,,,,None,,VC 23123.5(A) NO HND HLD DEVICE W/DRIVE (I),,Warning (verbal or written),,,37.8704247,-122.2843099
BPD000022448,1,12/05/2020,03:21,20,false,,Bicycle,"Patrol, traffic enforcement, field operations",2500 block of Hillegass Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,30,false,None,BERKELEY,Parole/probation/PRCS/mandatory supervision,"Known probationer, riding bike with no bike light a Cvc violation and on sidewalk and bmc violation",,,,,4|20,Condition of parole/probation/PRCS/mandatory supervision,,,,None,,VC 21201(D) BIKE HEADLIGHT/ETC VIOL (I),,Warning (verbal or written),,,37.86503791,-122.2563892
BPD000022450,1,12/05/2020,07:25,20,true,,Vehicle,"Patrol, traffic enforcement, field operations",3000 block of Martin Luther King Jr Way,Berkeley,false,,,,,true,Black/African American,Male,false,false,60,false,None,BERKELEY,Reasonable suspicion,Initial suspect description not provided. RP later said BMA suspect in black Saturn brandished a gun. Officers located related vehicle and handcuffed/ detained driver... search for weapon negative. RP was not cooperative later on,,,PC 417.3 EXH F/ARM PRES VEH OCCUPT (F),Matched suspect description,1|5|19,,,,,None,,,,Field interview card completed,,,37.8536197,-122.2709551
BPD000022453,1,12/05/2020,13:37,15,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2100 block of San Pablo Ave,Berkeley,false,,,,,true,Hispanic/Latino,Male,false,false,31,false,None,Unknown,Reasonable suspicion,Argument between boyfriend and girlfriend,,,PC 415(1) FIGHT IN PUBLIC PLACE (M),Matched suspect description,4,,,,,None,,PC 415(1) FIGHT IN PUBLIC PLACE (M),,Warning (verbal or written),,,37.8665865,-122.2914209
BPD000022447,1,12/05/2020,02:19,5,false,,Vehicle,"Patrol, traffic enforcement, field operations",500 block of Colusa Ave,Berkeley,false,,,,,false,White,Male,false,false,23,false,None,PLEASANT HILL,Traffic Violation,RED LIGHT,Moving Violation,VC 21457(A) FAIL STOP:FLASH RED LIGHT (I),,,6,,,,,None,,VC 21457(A) FAIL STOP:FLASH RED LIGHT (I),,Warning (verbal or written),,,37.89656478,-122.2852719
BPD000022462,1,12/05/2020,21:04,4,false,,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of San Pablo Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,50,false,None,OAKLAND,Traffic Violation,Unsafe turn,Moving Violation,VC 38314 UNSAFE TURNING MOVEMENT (I),,,24,,,,,None,,VC 38314 UNSAFE TURNING MOVEMENT (I),,Warning (verbal or written),,,37.86882616,-122.2921322
BPD000022468,1,12/05/2020,22:32,10,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2000 block of Center St,Berkeley,false,,,,,true,Hispanic/Latino,Male,false,false,26,false,None,BERKELEY,Reasonable suspicion,Chased a woman and asked someone else for meth,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,24,,,,,None,,,,No action,,,37.86977406,-122.2706477
BPD000022464,1,12/05/2020,21:27,5,false,,Vehicle,"Patrol, traffic enforcement, field operations",3000 block of Martin Luther King Jr Way,Berkeley,false,,,,,false,Hispanic/Latino,Female,false,false,30,false,None,BERKELEY,Traffic Violation,Vehicle had no license plate affixed,Equipment Violation,VC 5202 LICENSE PLATE DISPLAY VIO (I),,,15,,,,,None,,VC 5202 LICENSE PLATE DISPLAY VIO (I),,Warning (verbal or written),,,37.85321891,-122.2709063
BPD000022465,1,12/05/2020,21:30,12,false,,Vehicle,"Patrol, traffic enforcement, field operations",6300 block of Telegraph Ave,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,true,22,false,None,LODI,Traffic Violation,"Expired registration,",Non-moving violation / including registration,VC 5204(A) EXPIRED TABS/FAIL DISPLAY (I),,,24,,,,,None,,,,No action,,,37.84969151,-122.2605817
BPD000022461,1,12/05/2020,20:32,1,false,,Vehicle,"Patrol, traffic enforcement, field operations",1800 block of 6th St,Berkeley,false,,,,,false,Middle Eastern/South Asian,Female,false,false,40,false,None,Unknown,Traffic Violation,No headlights,Moving Violation,VC 24400 HEADLAMP:OPR/AMT/SIZE:VIO (I),,,24,,,,,None,,VC 24400 HEADLAMP:OPR/AMT/SIZE:VIO (I),,Warning (verbal or written),,,37.87046988,-122.2984046
BPD000022467,1,12/05/2020,21:55,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",2300 block of Telegraph Ave,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,35,false,None,BERKELEY,Traffic Violation,Window tint,Equipment Violation,VC 26708.5 WINDOW INSTAL/ETC MAT VIO (I),,,5|1|17|18|19|20,Condition of parole/probation/PRCS/mandatory supervision,,,,None,,VC 26708.5 WINDOW INSTAL/ETC MAT VIO (I),,Warning (verbal or written),,,37.86837016,-122.2591522
BPD000022476,1,12/06/2020,00:21,25,false,,Vehicle,"Patrol, traffic enforcement, field operations",2500 block of San Pablo Ave,Berkeley,false,,,,,false,White,Male,false,false,30,false,None,NEWARK,Traffic Violation,Third brake light out,Equipment Violation,VC 24252(A) FAIL MAINT VEH LITE EQUIP (I),,,5|1|18|20,Condition of parole/probation/PRCS/mandatory supervision,,,,None,,VC 24252(A) FAIL MAINT VEH LITE EQUIP (I),,Warning (verbal or written),,,37.86027274,-122.2892206
BPD000022484,1,12/06/2020,09:40,16,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2600 block of Grant St,Berkeley,false,,,,,true,White,Female,false,false,11,false,Mental Health Condition,BERKELEY,Reasonable suspicion,Parents reported subject attacked them.,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,6,,,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.86126763,-122.2738518
